Timestamp,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Zswap,Zswapped,Dirty,Writeback,AnonPages,Mapped,Shmem,KReclaimable,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,SecPageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,FileHugePages,FilePmdMapped,CmaTotal,CmaFree,Unaccepted,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,Hugetlb,DirectMap4k,DirectMap2M,DirectMap1G
1699520914,7419132,2876856,3759312,30144,1056160,86948,1899344,1070516,1498912,438628,400432,631888,32,32,4194300,2469832,407040,1709376,176,0,1880284,678584,53664,135332,331924,135332,196592,19248,51772,0,0,0,0,7903864,13900084,34359738367,92128,0,12288,0,931840,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520915,7419132,2973456,3863992,30144,1063504,84584,1785220,1075108,1385152,434760,400068,640348,32,32,4194300,2457572,406852,1721648,176,0,1762480,682760,53668,135300,331892,135300,196592,19304,51860,0,0,0,0,7903864,13853772,34359738367,92160,0,12288,0,835584,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520916,7419132,2988740,3887336,30144,1072460,81644,1810564,1042028,1394624,409508,415940,632520,32,32,4194300,2452084,406776,1726960,176,0,1746792,685288,53668,135332,331924,135332,196592,19264,51164,0,0,0,0,7903864,13818804,34359738367,92048,0,12288,0,829440,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520917,7419132,2951804,3850268,30144,1072160,82240,1811120,1069532,1409356,422968,401764,646564,32,32,4194300,2450012,406836,1728848,176,0,1775048,684988,53692,135332,331924,135332,196592,19240,51316,0,0,0,0,7903864,13854672,34359738367,92048,0,12288,0,860160,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520918,7419132,2978628,3878936,30152,1073584,83420,1813444,1039424,1377724,424972,435720,614452,32,32,4194300,2448168,406564,1730720,172,0,1745408,684276,53976,135332,331924,135332,196592,19240,51368,0,0,0,0,7903864,13864284,34359738367,92064,0,12288,0,833536,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520919,7419132,2876764,3779264,30152,1075932,82020,1916632,1051596,1511024,404824,405608,646772,32,32,4194300,2447432,406388,1731568,180,0,1858636,687312,53700,135300,331828,135300,196528,19152,51672,0,0,0,0,7903864,13865060,34359738367,92016,0,12288,0,950272,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520920,7419132,2876828,3767436,30152,1064036,88880,1853364,1119924,1478248,454552,375116,665372,32,32,4194300,2455732,406168,1723396,180,0,1876100,687316,53700,135300,331828,135300,196528,19232,51852,0,0,0,0,7903864,13884384,34359738367,92048,0,12288,0,940032,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520921,7419132,2954880,3807144,30152,1025124,118988,1856512,1036312,1478668,412012,377844,624300,32,32,4194300,2454716,405936,1724220,180,0,1833320,662508,53700,135300,331796,135300,196496,19200,51796,0,0,0,0,7903864,13837064,34359738367,92032,0,12288,0,868352,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520922,7419132,2935680,3788536,30160,1026792,118960,1801844,1111544,1418116,492552,383728,618992,32,32,4194300,2452892,405732,1726012,180,0,1853316,655600,53704,135332,331828,135332,196496,19168,51764,0,0,0,0,7903864,13837040,34359738367,92048,0,12288,0,892928,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520924,7419132,2950068,3814880,30176,1038340,110036,1798272,1094908,1423104,455400,375168,639508,32,32,4194300,2449100,405324,1730108,204,0,1821732,661916,53704,135332,331860,135332,196528,19184,51588,0,0,0,0,7903864,13838280,34359738367,92064,0,12288,0,866304,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520925,7419132,3057452,3948884,30176,1064832,89576,1746732,1045136,1342956,407616,403776,637520,32,32,4194300,2437812,405252,1741232,204,0,1693264,676388,53704,135332,331860,135332,196528,19168,51248,0,0,0,0,7903864,13838284,34359738367,92032,0,12288,0,770048,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520926,7419132,2899948,3794288,30176,1068308,85032,1878392,1059236,1465404,428020,412988,631216,32,32,4194300,2440884,404848,1738164,200,0,1835824,677220,53704,135332,331860,135332,196528,19184,51540,0,0,0,0,7903864,13872820,34359738367,92064,0,12288,0,917504,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520927,7419132,2944824,3852208,30176,1080788,79816,1844892,1046120,1416224,417556,428668,628564,32,32,4194300,2429364,404852,1749688,200,0,1777104,686316,53708,135364,331892,135364,196528,19168,51772,0,0,0,0,7903864,13873128,34359738367,92048,0,12288,0,876544,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520928,7419132,2834040,3730552,30176,1069760,81700,1919984,1097064,1536920,433768,383064,663296,32,32,4194300,2443240,404264,1735532,200,0,1912936,693608,53712,135364,331892,135364,196528,19168,51360,0,0,0,0,7903864,13873748,34359738367,92048,0,12288,0,991232,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520929,7419132,2899044,3787000,30184,1060872,83920,1859316,1098104,1472132,447468,387184,650636,32,32,4194300,2453736,403788,1724984,204,0,1862040,681400,53712,135332,331860,135332,196528,19168,51356,0,0,0,0,7903864,13838852,34359738367,92048,0,12288,0,931840,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520930,7419132,2759212,3648992,30184,1063384,83816,2009260,1076896,1599756,446756,409504,630140,32,32,4194300,2449532,403800,1729340,204,0,1989092,677716,53712,135332,331828,135332,196496,19224,51504,0,0,0,0,7903864,13874184,34359738367,92080,0,12288,0,1060864,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520931,7419132,2875608,3775024,30716,1072488,81608,1861924,1080176,1465820,427032,396104,653144,32,32,4194300,2439036,403956,1739996,288,0,1835808,684300,53672,135396,332048,135396,196652,19272,51504,0,0,0,0,7903864,13878400,34359738367,92128,0,12288,0,919552,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520932,7419132,2948860,3848828,30852,1072988,78280,1817628,1063416,1401320,429924,416308,633492,32,32,4194300,2442776,404112,1736280,304,0,1774064,684808,53756,135396,332016,135396,196620,19312,51936,0,0,0,0,7903864,13913248,34359738367,92176,0,12288,0,856064,0,0,53248,53248,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520933,7419132,3141768,4050096,30860,1078908,73940,1599636,1077508,1200776,418176,398860,659332,32,32,4194300,2438964,404200,1740108,216,0,1536252,672216,51276,135332,331188,135332,195856,18696,50596,0,0,0,0,7903864,13332744,34359738367,91584,0,12288,0,671744,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520934,7419132,3081884,3983456,31004,1071308,76388,1683016,1061696,1266088,427156,416928,634540,32,32,4194300,2445876,403616,1733132,256,0,1639028,667084,51128,135268,331324,135268,196056,18640,50588,0,0,0,0,7903864,13259784,34359738367,91520,0,12288,0,768000,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520935,7419132,2983892,3893272,30992,1079144,74368,1788484,1063296,1380944,411560,407540,651736,32,32,4194300,2437656,403076,1741440,276,0,1737372,674036,51128,135268,331036,135268,195768,18640,50684,0,0,0,0,7903864,13296276,34359738367,91536,0,12288,0,870400,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520937,7419132,3052660,3941104,30992,1058652,87752,1666416,1116188,1294736,449528,371680,666660,32,32,4194300,2440692,403216,1738424,184,0,1689876,659904,51128,135268,331048,135268,195780,18624,50636,0,0,0,0,7903864,13337656,34359738367,91520,0,12288,0,804864,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520938,7419132,3005528,3894616,30992,1059304,88164,1741796,1078372,1334328,446856,407468,631516,32,32,4194300,2436992,402624,1742352,148,0,1724716,668092,51128,135268,331056,135268,195788,18640,50356,0,0,0,0,7903864,13358368,34359738367,91584,0,12288,0,841728,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520939,7419132,2975992,3873288,30992,1066796,86388,1772528,1077696,1385348,417684,387180,660012,32,32,4194300,2427388,403424,1751848,148,0,1749912,663856,51132,135268,331056,135268,195788,18640,50652,0,0,0,0,7903864,13338884,34359738367,91504,0,12288,0,874496,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520940,7419132,2920152,3806560,31000,1055976,94868,1857088,1050328,1437416,433696,419672,616632,32,32,4194300,2430580,403304,1749016,164,0,1816376,652900,51132,135268,331044,135268,195776,18712,51060,0,0,0,0,7903864,13338368,34359738367,91552,0,12288,0,937984,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520941,7419132,3071600,3927200,31016,1025492,136844,1667460,1087856,1321944,427876,345516,659980,32,32,4194300,2411636,405760,1767928,15480,284,1695264,627880,51132,135268,331044,135268,195776,18568,50512,0,0,0,0,7903864,13302908,34359738367,91376,0,12288,0,790528,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520942,7419132,3178224,3980412,31016,973244,197928,1559784,1076620,1226388,457932,333396,618688,32,32,4194300,2398164,408932,1781192,4156,0,1629460,604744,51124,135268,331268,135268,196000,18648,50796,0,0,0,0,7903864,13267700,34359738367,91376,0,12288,0,679936,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520943,7419132,3078052,3850032,31016,942284,234800,1710056,1030472,1389116,429536,320940,600936,32,32,4194300,2390028,409552,1789348,2076,0,1764484,581104,51140,135268,331044,135268,195776,18608,50568,0,0,0,0,7903864,13287240,34359738367,91472,0,12288,0,792576,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520944,7419132,3011572,3766572,31016,925020,260912,1757036,1055240,1438972,468408,318064,586832,32,32,4194300,2379020,410772,1800516,252,0,1852968,563128,51140,135268,331004,135268,195736,18624,50700,0,0,0,0,7903864,13302552,34359738367,91440,0,12288,0,860160,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520945,7419132,3005932,3760840,31024,924944,262260,1749068,1053440,1431272,466432,317796,587008,32,32,4194300,2376972,411040,1802364,388,0,1843032,563004,51136,135268,331000,135268,195732,18560,50460,0,0,0,0,7903864,13267884,34359738367,91392,0,12288,0,849920,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520946,7419132,3034104,3789048,31024,925004,263516,1691412,1097988,1373328,511232,318084,586756,32,32,4194300,2375180,411440,1804188,720,0,1829956,562628,51172,135268,331212,135268,195944,18576,50208,0,0,0,0,7903864,13303104,34359738367,91392,0,12288,0,833536,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520948,7419132,3018404,3773724,31024,925648,254868,1755044,1045096,1436960,457964,318084,587132,32,32,4194300,2388748,410672,1790664,460,0,1839884,563480,51172,135268,330700,135268,195432,18560,50776,0,0,0,0,7903864,13251452,34359738367,91392,0,12288,0,858112,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520949,7419132,2959404,3717960,31208,928700,262556,1824876,1040804,1503692,453536,321184,587268,32,32,4194300,2391308,410648,1788104,196,0,1902220,564476,51172,135268,330956,135268,195688,18560,50348,0,0,0,0,7903864,13286548,34359738367,91424,0,12288,0,903168,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520950,7419132,3086756,3889704,31228,972544,214516,1665420,1069776,1305180,477172,360240,592604,32,32,4194300,2398220,410588,1781192,252,0,1727152,587408,51280,135268,330700,135268,195432,18512,50408,0,0,0,0,7903864,13286744,34359738367,91392,0,12288,0,772096,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520951,7419132,3074228,3907148,31176,1002772,168708,1640600,1095104,1276604,476284,363996,618820,32,32,4194300,2422284,409664,1757128,328,0,1698256,608080,51172,135268,331428,135268,196160,18528,50620,0,0,0,0,7903864,13217552,34359738367,91424,0,12288,0,763904,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520952,7419132,3090788,3951408,31176,1030392,131880,1664256,1054016,1277952,429804,386304,624212,32,32,4194300,2436180,409456,1743176,328,0,1652712,635368,51176,135268,331172,135268,195904,18528,50496,0,0,0,0,7903864,13217988,34359738367,91440,0,12288,0,739328,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520953,7419132,2954316,3832552,31044,1048040,108504,1775644,1087660,1387448,447724,388196,639936,32,32,4194300,2444948,409140,1734520,328,0,1780608,652548,51176,135268,331412,135268,196144,18512,49756,0,0,0,0,7903864,13287700,34359738367,91392,0,12288,0,882688,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520954,7419132,3174716,4062564,31044,1058240,98244,1573300,1073556,1155584,453528,417716,620028,32,32,4194300,2444976,408956,1734408,148,0,1553620,654992,51284,135268,330900,135268,195632,18544,50680,0,0,0,0,7903864,13252868,34359738367,91424,0,12288,0,671744,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520955,7419132,3124232,4029532,31052,1075604,84536,1606448,1087540,1222636,416156,383812,671384,32,32,4194300,2440388,408792,1739132,156,0,1583756,673576,51176,135268,331156,135268,195888,18528,50388,0,0,0,0,7903864,13251836,34359738367,91424,0,12288,0,722944,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520956,7419132,2946592,3846632,31060,1070072,84160,1803000,1071996,1396952,428104,406048,643892,32,32,4194300,2449288,408604,1730308,176,0,1770528,663400,51176,135264,330896,135264,195632,18488,50344,0,0,0,0,7903864,13286996,34359738367,91328,0,12288,0,901120,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520957,7419132,3047628,3952832,31060,1075224,81976,1690276,1078504,1280652,433024,409624,645480,32,32,4194300,2444344,408528,1735052,176,0,1657116,672516,51180,135264,331152,135264,195888,18512,50716,0,0,0,0,7903864,13307972,34359738367,91440,0,12288,0,792576,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520959,7419132,3053876,3947664,31060,1063536,90668,1733640,1044268,1337660,396560,395980,647708,32,32,4194300,2450648,408224,1728520,176,0,1679660,661244,51180,135264,330900,135264,195636,18512,50352,0,0,0,0,7903864,13287760,34359738367,91376,0,12288,0,802816,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520960,7419132,3071064,3956940,31060,1055896,92380,1723072,1034488,1307016,414768,416056,619720,32,32,4194300,2460640,407788,1718812,176,0,1666828,656676,51180,135264,330900,135264,195636,18528,50484,0,0,0,0,7903864,13287760,34359738367,91408,0,12288,0,770048,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520961,7419132,3009984,3900068,31060,1060648,90980,1706780,1114700,1331276,450220,375504,664480,32,32,4194300,2455332,407584,1724088,180,0,1726848,661972,51180,135264,330900,135264,195636,18512,50492,0,0,0,0,7903864,13308164,34359738367,91440,0,12288,0,835584,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520962,7419132,3040060,3928472,31068,1058960,88924,1693704,1099740,1326760,428372,366944,671368,32,32,4194300,2460964,407324,1718440,184,0,1698652,659756,51180,135264,331124,135264,195860,18584,50204,0,0,0,0,7903864,13306564,34359738367,91440,0,12288,0,802816,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520963,7419132,2896580,3778540,31068,1052468,90188,1842428,1082480,1439768,453280,402660,629200,32,32,4194300,2469764,407108,1709416,184,0,1838460,654620,51176,135264,330852,135264,195588,18528,50444,0,0,0,0,7903864,13287756,34359738367,91440,0,12288,0,931840,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520964,7419132,3019628,3910784,31068,1061128,87804,1735448,1076176,1336872,433696,398576,642480,32,32,4194300,2457072,406872,1722156,184,0,1716084,662468,51176,135264,331108,135264,195844,18584,50756,0,0,0,0,7903864,13252688,34359738367,91424,0,12288,0,827392,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520965,7419132,3080252,3979352,31068,1069108,84332,1686740,1058824,1287428,409136,399312,649688,32,32,4194300,2449236,407140,1730096,184,0,1641720,665320,51176,135264,330856,135264,195592,18640,51160,0,0,0,0,7903864,13252712,34359738367,91456,0,12288,0,761856,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520966,7419132,2985968,3852508,31076,1036540,113644,1811768,1037864,1395592,437600,416176,600264,32,32,4194300,2457700,406400,1721828,184,0,1778468,649580,51176,135264,330856,135264,195592,18560,50872,0,0,0,0,7903864,13253480,34359738367,91424,0,12288,0,862208,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520967,7419132,2971348,3831276,31076,1029804,118616,1774184,1067424,1414156,417624,360028,649800,32,32,4194300,2452152,405508,1727048,184,0,1776892,646540,51176,135264,331112,135264,195848,18560,50692,0,0,0,0,7903864,13315256,34359738367,91440,0,12288,0,856064,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520968,7419132,3000652,3860564,31084,1030188,119320,1750552,1073964,1342924,471780,407628,602184,32,32,4194300,2448824,405396,1730228,192,0,1759456,633676,51176,135264,330856,135264,195592,18544,50724,0,0,0,0,7903864,13295148,34359738367,91344,0,12288,0,851968,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520970,7419132,3120732,4004956,31084,1054128,99776,1621856,1082460,1220720,449472,401136,632988,32,32,4194300,2441144,405252,1737880,192,0,1615792,648752,51176,135264,330860,135264,195596,18528,50548,0,0,0,0,7903864,13295148,34359738367,91392,0,12288,0,724992,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520971,7419132,3104320,4015848,31084,1080952,77020,1693904,1031524,1259216,404784,434688,626740,32,32,4194300,2432576,404996,1746488,192,0,1608416,663080,51176,135264,330860,135264,195596,18528,50440,0,0,0,0,7903864,13295152,34359738367,91440,0,12288,0,755712,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520972,7419132,3079700,3987040,31084,1077652,76880,1714156,1030244,1273592,413568,440564,616676,32,32,4194300,2440512,404636,1738548,192,0,1632600,661844,51176,135264,330860,135264,195596,18544,50608,0,0,0,0,7903864,13295148,34359738367,91424,0,12288,0,768000,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520973,7419132,3062252,3976404,31084,1084372,73316,1650444,1121324,1272868,434848,377576,686476,32,32,4194300,2436672,404340,1742520,192,0,1653004,679808,51176,135264,330860,135264,195596,18600,50148,0,0,0,0,7903864,13313596,34359738367,91504,0,12288,0,792576,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520974,7419132,3037648,3937112,31092,1069444,80092,1719900,1082936,1327768,425704,392132,657232,32,32,4194300,2451520,403468,1727768,200,0,1698660,672876,51180,135264,330348,135264,195084,18528,50632,0,0,0,0,7903864,13295668,34359738367,91392,0,12288,0,819200,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520975,7419132,3053996,3940848,31092,1056740,80968,1682776,1092264,1300296,437992,382480,654272,32,32,4194300,2469184,403080,1709968,200,0,1683804,662644,51180,135264,331120,135264,195856,18528,50800,0,0,0,0,7903864,13295828,34359738367,91424,0,12288,0,788480,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520976,7419132,3040472,3937328,31092,1067172,79064,1731540,1058072,1328896,413960,402644,644112,32,32,4194300,2456396,402996,1722476,200,0,1687972,663864,51212,135264,331120,135264,195856,18544,50308,0,0,0,0,7903864,13260156,34359738367,91440,0,12288,0,800768,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520977,7419132,2938588,3816596,31092,1048328,86796,1862672,1052444,1442256,444952,420416,607492,32,32,4194300,2473292,402256,1705684,200,0,1832688,658060,51212,135264,330848,135264,195584,18632,50568,0,0,0,0,7903864,13315272,34359738367,91376,0,12288,0,919552,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520978,7419132,3107940,3997088,31100,1059476,85924,1614952,1119596,1258956,436544,355996,683052,32,32,4194300,2455092,402756,1723748,196,0,1640552,666004,51212,135264,330848,135264,195584,18560,50416,0,0,0,0,7903864,13296516,34359738367,91424,0,12288,0,749568,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520979,7419132,3082068,3961048,31108,1049228,88404,1662968,1087460,1236368,485180,426600,602280,32,32,4194300,2467096,402248,1711988,168,0,1666836,649036,51212,135264,331372,135264,196108,18600,50536,0,0,0,0,7903864,13296780,34359738367,91392,0,12288,0,753664,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520981,7419132,3140996,4044160,31108,1072888,79696,1584572,1109244,1216388,424364,368184,684880,32,32,4194300,2443368,402636,1735840,188,0,1585776,666344,51212,135264,331112,135264,195848,18440,50452,0,0,0,0,7903864,13261720,34359738367,91360,0,12288,0,712704,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520982,7419132,2979524,3888900,31108,1079456,77428,1767912,1086372,1366540,428468,401372,657904,32,32,4194300,2437780,402808,1741592,188,0,1740472,673120,51212,135264,330856,135264,195592,18616,50840,0,0,0,0,7903864,13282004,34359738367,91472,0,12288,0,872448,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520983,7419132,3038596,3946040,31108,1077108,79080,1696972,1104484,1302336,441776,394636,662708,32,32,4194300,2438916,402776,1740436,188,0,1689364,673052,51212,135264,330856,135264,195592,18616,50500,0,0,0,0,7903864,13317716,34359738367,91456,0,12288,0,825344,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520984,7419132,3019908,3931072,31116,1080944,78616,1750152,1066660,1360008,395740,390144,670920,32,32,4194300,2434516,403444,1744932,200,0,1698928,677460,51216,135264,330856,135264,195592,18528,50480,0,0,0,0,7903864,13282468,34359738367,91456,0,12288,0,833536,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520985,7419132,3108348,4013040,31116,1073584,80792,1639296,1083324,1224480,443548,414816,639776,32,32,4194300,2438860,403048,1740464,68,0,1612288,670128,51216,135264,331096,135264,195832,18544,50644,0,0,0,0,7903864,13296964,34359738367,91392,0,12288,0,749568,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520986,7419132,3123716,4032680,31116,1078512,79516,1666684,1032688,1244952,395556,421732,637132,32,32,4194300,2433288,402856,1746004,68,0,1585748,672548,51220,135264,330840,135264,195576,18600,50076,0,0,0,0,7903864,13297292,34359738367,91440,0,12288,0,729088,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520987,7419132,2994844,3897100,31116,1072260,81612,1803828,1043832,1397620,397884,406208,645948,32,32,4194300,2440712,402416,1738492,68,0,1740708,666360,51220,135264,330840,135264,195576,18576,50584,0,0,0,0,7903864,13296796,34359738367,91424,0,12288,0,874496,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520988,7419132,3069824,3974624,31124,1074812,78864,1639160,1128024,1259384,453100,379776,674924,32,32,4194300,2440400,402328,1739256,116,4,1657856,664440,51220,135264,331096,135264,195832,18560,50600,0,0,0,0,7903864,13262116,34359738367,91392,0,12288,0,788480,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520989,7419132,3006876,3912256,31124,1075664,78440,1786044,1036644,1368064,399344,417980,637300,32,32,4194300,2438704,402552,1740832,116,0,1712580,671740,51220,135264,331096,135264,195832,18576,50804,0,0,0,0,7903864,13264180,34359738367,91472,0,12288,0,849920,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520990,7419132,3122364,4002692,31120,1050612,101376,1609160,1091516,1222376,448072,386784,643444,32,32,4194300,2437424,402208,1741912,7800,0,1615724,653896,51220,135264,330828,135264,195564,18528,50504,0,0,0,0,7903864,13265180,34359738367,91392,0,12288,0,724992,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520992,7419132,3058168,3899188,31120,1011304,155656,1728292,1034192,1365356,406208,362936,627984,32,32,4194300,2412376,403544,1766880,9072,248,1716508,623724,51216,135264,331280,135264,196016,18528,50748,0,0,0,0,7903864,13300800,34359738367,91424,0,12288,0,796672,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520993,7419132,3173356,3949840,31120,946784,228968,1545112,1100436,1220596,498568,324516,601868,32,32,4194300,2398552,406260,1780592,3020,0,1664208,581700,51216,135264,331120,135264,195856,18528,50464,0,0,0,0,7903864,13301436,34359738367,91376,0,12288,0,677888,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520994,7419132,3030640,3793264,31120,932924,245908,1773476,1027828,1448440,440340,325036,587488,32,32,4194300,2393712,407536,1785640,600,0,1833748,569316,51216,135264,331152,135264,195888,18528,50928,0,0,0,0,7903864,13301584,34359738367,91408,0,12288,0,835584,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520995,7419132,2967520,3723160,31120,925636,260564,1760972,1097512,1442800,510144,318172,587368,32,32,4194300,2382720,410052,1796724,624,0,1898120,566352,51216,135264,330896,135264,195632,18528,50396,0,0,0,0,7903864,13303092,34359738367,91408,0,12288,0,905216,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520996,7419132,3058892,3814092,31128,925256,262524,1697192,1061608,1379192,474508,318000,587100,32,32,4194300,2379392,410840,1799888,256,0,1798408,563744,51336,135264,330896,135264,195632,18528,50688,0,0,0,0,7903864,13301408,34359738367,91392,0,12288,0,811008,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520997,7419132,3083940,3839280,31136,926040,262588,1699728,1042492,1381428,455552,318300,586940,32,32,4194300,2378368,411148,1801024,600,284,1781812,563176,51216,135264,330900,135264,195636,18456,50576,0,0,0,0,7903864,13300672,34359738367,91360,0,12288,0,788480,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
1699520998,7419132,3014472,3789220,31244,944340,245492,1740256,1065128,1402580,478156,337676,586972,32,32,4194300,2402944,410512,1776448,376,0,1825552,573044,51220,135264,330892,135264,195628,18592,50668,0,0,0,0,7903864,13283140,34359738367,91408,0,12288,0,843776,0,0,53248,43008,0,0,0,0,0,0,0,2048,0,1720720,5947392,1048576
